Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,305,508,10000,10000,0
T1,1000,1380,2299,10000,10000,0
T2,1000,5600,9332,10000,10000,0
T3,1000,849,1415,10000,10000,0
T4,1500,2370,3949,15000,15000,0
T5,1500,823,1371,15000,15000,0
T6,2500,1511,2517,25000,25000,0
T7,2500,268,446,25000,25000,0
T8,2500,5664,9439,25000,25000,0
T9,2500,1695,2825,25000,25000,0
T10,2500,1635,2724,25000,25000,0
T11,2500,1926,3209,25000,25000,0
T12,2500,3330,5549,25000,25000,0
T13,3000,1186,1976,30000,30000,0
T14,3000,6445,10741,30000,30000,0
T15,3000,9954,16590,30000,30000,0
T16,3000,326,543,30000,30000,0
T17,3500,6765,11275,35000,35000,0
T18,3500,605,1007,35000,35000,0
T19,5000,56,93,50000,50000,0
T20,7000,2429,4047,70000,70000,0
T21,7500,12440,20732,75000,75000,0
T22,7500,4017,6695,75000,75000,0
T23,9500,14268,23780,95000,95000,0
