Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,643,1071,10000,10000,0
T1,100,2359,3931,10000,10000,0
T2,100,1893,3154,10000,10000,0
T3,100,134,222,15000,15000,0
T4,100,2402,4002,15000,15000,0
T5,100,2801,4667,20000,20000,0
T6,100,2150,3583,20000,20000,0
T7,100,450,750,20000,20000,0
T8,100,1893,3154,20000,20000,0
T9,100,2970,4949,20000,20000,0
T10,100,3722,6203,25000,25000,0
T11,100,762,1269,25000,25000,0
T12,100,6372,10620,25000,25000,0
T13,100,579,964,25000,25000,0
T14,100,4131,6884,30000,30000,0
T15,100,9723,16204,35000,35000,0
T16,100,1130,1882,35000,35000,0
T17,100,2727,4544,45000,45000,0
T18,100,9705,16174,50000,50000,0
T19,100,5500,9166,60000,60000,0
T20,100,138,229,65000,65000,0
T21,100,10476,17460,70000,70000,0
T22,100,9606,16010,90000,90000,0
T23,100,17880,29799,90000,90000,0
