Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,296,493,10000,10000,0
T1,1000,3095,5158,10000,10000,0
T2,1000,285,475,10000,10000,0
T3,1000,240,399,10000,10000,0
T4,1000,857,1427,10000,10000,0
T5,1000,981,1634,10000,10000,0
T6,1000,555,924,10000,10000,0
T7,1000,963,1604,10000,10000,0
T8,1000,2819,4698,10000,10000,0
T9,1000,141,235,10000,10000,0
T10,1500,543,905,15000,15000,0
T11,1500,1673,2788,15000,15000,0
T12,1500,6198,10330,15000,15000,0
T13,2000,2923,4871,20000,20000,0
T14,2500,5027,8378,25000,25000,0
T15,3000,1557,2594,30000,30000,0
T16,3000,1188,1979,30000,30000,0
T17,3500,276,459,35000,35000,0
T18,4500,7213,12021,45000,45000,0
T19,7000,15304,25506,70000,70000,0
T20,7500,9390,15649,75000,75000,0
T21,8000,290,482,80000,80000,0
T22,9000,21792,36319,90000,90000,0
T23,9000,8983,14971,90000,90000,0
