Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1263,2104,10000,10000,0
T1,100,2697,4495,10000,10000,0
T2,100,821,1368,10000,10000,0
T3,100,1857,3095,10000,10000,0
T4,100,438,729,10000,10000,0
T5,100,674,1122,10000,10000,0
T6,100,2094,3490,15000,15000,0
T7,100,4367,7278,15000,15000,0
T8,100,968,1613,20000,20000,0
T9,100,410,682,25000,25000,0
T10,100,487,811,25000,25000,0
T11,100,597,994,25000,25000,0
T12,100,3671,6117,25000,25000,0
T13,100,3957,6595,30000,30000,0
T14,100,1133,1888,30000,30000,0
T15,100,2702,4503,30000,30000,0
T16,100,9277,15461,35000,35000,0
T17,100,555,924,35000,35000,0
T18,100,2210,3682,40000,40000,0
T19,100,3534,5890,40000,40000,0
T20,100,19632,32719,50000,50000,0
T21,100,450,750,55000,55000,0
T22,100,2586,4309,55000,55000,0
T23,100,15818,26362,55000,55000,0
