Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,341,568,10000,10000,0
T1,1000,314,523,10000,10000,0
T2,1000,798,1329,10000,10000,0
T3,1500,7577,12628,15000,15000,0
T4,1500,663,1104,15000,15000,0
T5,2000,506,843,20000,20000,0
T6,2000,1560,2599,20000,20000,0
T7,2000,2435,4058,20000,20000,0
T8,2500,7467,12445,25000,25000,0
T9,3000,3266,5443,30000,30000,0
T10,3500,6432,10719,35000,35000,0
T11,3500,9142,15236,35000,35000,0
T12,4000,11733,19555,40000,40000,0
T13,4500,604,1006,45000,45000,0
T14,4500,854,1422,45000,45000,0
T15,4500,1284,2139,45000,45000,0
T16,5000,9766,16276,50000,50000,0
T17,6000,7683,12804,60000,60000,0
T18,6000,4376,7292,60000,60000,0
T19,7000,1966,3276,70000,70000,0
T20,7500,9385,15641,75000,75000,0
T21,8000,8043,13405,80000,80000,0
T22,8000,2505,4175,80000,80000,0
T23,9000,6519,10864,90000,90000,0
