Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,436,726,10000,10000,0
T1,1000,1716,2859,10000,10000,0
T2,1000,612,1019,10000,10000,0
T3,1000,89,147,10000,10000,0
T4,1000,1059,1764,10000,10000,0
T5,1000,756,1260,10000,10000,0
T6,1500,1296,2159,15000,15000,0
T7,1500,634,1056,15000,15000,0
T8,2000,1270,2116,20000,20000,0
T9,2000,396,660,20000,20000,0
T10,2000,3685,6141,20000,20000,0
T11,2000,1805,3007,20000,20000,0
T12,2500,3108,5180,25000,25000,0
T13,2500,73,121,25000,25000,0
T14,2500,4098,6829,25000,25000,0
T15,3000,13943,23238,30000,30000,0
T16,3500,6059,10098,35000,35000,0
T17,3500,6678,11130,35000,35000,0
T18,4000,1647,2744,40000,40000,0
T19,4000,6720,11200,40000,40000,0
T20,6000,7087,11811,60000,60000,0
T21,6500,1007,1677,65000,65000,0
T22,6500,11504,19173,65000,65000,0
T23,6500,18695,31157,65000,65000,0
