Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,517,861,10000,10000,0
T1,1000,2369,3947,10000,10000,0
T2,1000,482,802,10000,10000,0
T3,1000,557,927,10000,10000,0
T4,1000,122,202,10000,10000,0
T5,1000,2382,3970,10000,10000,0
T6,1000,333,554,10000,10000,0
T7,1500,3368,5613,15000,15000,0
T8,1500,1035,1725,15000,15000,0
T9,1500,1884,3139,15000,15000,0
T10,2000,2636,4392,20000,20000,0
T11,2500,1352,2252,25000,25000,0
T12,2500,344,573,25000,25000,0
T13,3000,7894,13156,30000,30000,0
T14,3000,1535,2558,30000,30000,0
T15,4000,12580,20966,40000,40000,0
T16,4000,638,1063,40000,40000,0
T17,4500,6858,11429,45000,45000,0
T18,4500,6440,10733,45000,45000,0
T19,5000,704,1172,50000,50000,0
T20,5000,2582,4303,50000,50000,0
T21,6000,4656,7759,60000,60000,0
T22,6000,10148,16913,60000,60000,0
T23,6500,21639,36065,65000,65000,0
