Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1323,2204,10000,10000,0
T1,100,939,1565,10000,10000,0
T2,100,3350,5582,10000,10000,0
T3,100,1595,2658,15000,15000,0
T4,100,6,10,15000,15000,0
T5,100,700,1166,20000,20000,0
T6,100,37,61,20000,20000,0
T7,100,2066,3442,20000,20000,0
T8,100,1869,3114,20000,20000,0
T9,100,924,1539,20000,20000,0
T10,100,1380,2299,25000,25000,0
T11,100,4029,6714,25000,25000,0
T12,100,2585,4308,25000,25000,0
T13,100,315,524,25000,25000,0
T14,100,1677,2794,30000,30000,0
T15,100,17506,29176,35000,35000,0
T16,100,972,1619,35000,35000,0
T17,100,753,1254,40000,40000,0
T18,100,261,434,40000,40000,0
T19,100,2073,3454,40000,40000,0
T20,100,9359,15597,60000,60000,0
T21,100,27424,45706,75000,75000,0
T22,100,20133,33554,80000,80000,0
T23,100,13280,22133,80000,80000,0
