Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,56,92,10000,10000,0
T1,1000,1756,2926,10000,10000,0
T2,1000,335,557,10000,10000,0
T3,1000,1532,2553,10000,10000,0
T4,1000,1313,2187,10000,10000,0
T5,1000,1428,2379,10000,10000,0
T6,2000,368,612,20000,20000,0
T7,2000,390,649,20000,20000,0
T8,2500,927,1544,25000,25000,0
T9,2500,1260,2099,25000,25000,0
T10,2500,2435,4057,25000,25000,0
T11,3000,4184,6973,30000,30000,0
T12,3000,256,426,30000,30000,0
T13,4500,72,119,45000,45000,0
T14,4500,1537,2561,45000,45000,0
T15,4500,7461,12435,45000,45000,0
T16,5000,12374,20623,50000,50000,0
T17,6000,24251,40417,60000,60000,0
T18,6000,5602,9336,60000,60000,0
T19,6500,5893,9821,65000,65000,0
T20,7500,3099,5164,75000,75000,0
T21,8000,31539,52564,80000,80000,0
T22,8000,15582,25970,80000,80000,0
T23,9000,18014,30022,90000,90000,0
