Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5301,8834,10000,10000,0
T1,100,4058,6763,10000,10000,0
T2,100,14,23,10000,10000,0
T3,100,687,1145,15000,15000,0
T4,100,302,503,15000,15000,0
T5,100,1644,2739,15000,15000,0
T6,100,3896,6492,15000,15000,0
T7,100,1011,1685,15000,15000,0
T8,100,1517,2528,15000,15000,0
T9,100,362,603,20000,20000,0
T10,100,1785,2975,25000,25000,0
T11,100,60,100,25000,25000,0
T12,100,3874,6456,25000,25000,0
T13,100,675,1125,30000,30000,0
T14,100,1014,1689,35000,35000,0
T15,100,2628,4380,35000,35000,0
T16,100,1094,1823,45000,45000,0
T17,100,5056,8426,50000,50000,0
T18,100,1002,1669,50000,50000,0
T19,100,1547,2577,50000,50000,0
T20,100,3866,6442,60000,60000,0
T21,100,11950,19916,60000,60000,0
T22,100,17040,28399,60000,60000,0
T23,100,21749,36247,90000,90000,0
