Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,45,74,10000,10000,0
T1,1500,2699,4497,15000,15000,0
T2,1500,2499,4164,15000,15000,0
T3,1500,3083,5137,15000,15000,0
T4,1500,1815,3024,15000,15000,0
T5,2000,4604,7673,20000,20000,0
T6,2000,7415,12357,20000,20000,0
T7,2500,286,476,25000,25000,0
T8,3000,34,56,30000,30000,0
T9,3000,78,130,30000,30000,0
T10,3000,219,365,30000,30000,0
T11,3000,8606,14343,30000,30000,0
T12,3500,6361,10601,35000,35000,0
T13,4000,5688,9480,40000,40000,0
T14,4000,3320,5532,40000,40000,0
T15,4000,4203,7005,40000,40000,0
T16,4500,6017,10027,45000,45000,0
T17,5000,487,811,50000,50000,0
T18,7000,13452,22419,70000,70000,0
T19,7000,2271,3784,70000,70000,0
T20,7000,1764,2939,70000,70000,0
T21,7500,7271,12117,75000,75000,0
T22,9000,5155,8591,90000,90000,0
T23,9000,20977,34961,90000,90000,0
