Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,1143,1905,10000,10000,0
T1,1000,1755,2925,10000,10000,0
T2,1000,1516,2526,10000,10000,0
T3,1000,158,263,10000,10000,0
T4,1500,119,197,15000,15000,0
T5,1500,491,817,15000,15000,0
T6,1500,1394,2323,15000,15000,0
T7,1500,1098,1829,15000,15000,0
T8,1500,1006,1676,15000,15000,0
T9,1500,1175,1957,15000,15000,0
T10,1500,33,54,15000,15000,0
T11,2000,1008,1680,20000,20000,0
T12,2000,8313,13855,20000,20000,0
T13,2500,1083,1804,25000,25000,0
T14,3000,12625,21041,30000,30000,0
T15,3000,12758,21262,30000,30000,0
T16,3000,2507,4178,30000,30000,0
T17,4500,6884,11472,45000,45000,0
T18,5000,5378,8963,50000,50000,0
T19,6000,438,729,60000,60000,0
T20,7500,1736,2892,75000,75000,0
T21,8000,18261,30435,80000,80000,0
T22,8500,6084,10140,85000,85000,0
T23,8500,3304,5506,85000,85000,0
