Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1265,2108,10000,10000,0
T1,100,533,888,10000,10000,0
T2,100,1109,1848,10000,10000,0
T3,100,354,589,10000,10000,0
T4,100,209,348,15000,15000,0
T5,100,2405,4008,15000,15000,0
T6,100,3551,5917,15000,15000,0
T7,100,2828,4712,15000,15000,0
T8,100,1178,1963,15000,15000,0
T9,100,1538,2563,15000,15000,0
T10,100,211,351,20000,20000,0
T11,100,2362,3936,25000,25000,0
T12,100,4369,7281,25000,25000,0
T13,100,348,579,25000,25000,0
T14,100,1179,1964,30000,30000,0
T15,100,5936,9893,35000,35000,0
T16,100,1327,2211,35000,35000,0
T17,100,1386,2309,35000,35000,0
T18,100,10461,17435,45000,45000,0
T19,100,11706,19509,45000,45000,0
T20,100,8526,14210,45000,45000,0
T21,100,8114,13522,60000,60000,0
T22,100,15458,25763,60000,60000,0
T23,100,9485,15807,80000,80000,0
