Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,171,285,10000,10000,0
T1,1000,1347,2245,10000,10000,0
T2,1000,1157,1928,10000,10000,0
T3,1000,1896,3160,10000,10000,0
T4,1000,241,401,10000,10000,0
T5,1000,163,271,10000,10000,0
T6,1500,45,75,15000,15000,0
T7,1500,1899,3165,15000,15000,0
T8,1500,3608,6013,15000,15000,0
T9,1500,803,1337,15000,15000,0
T10,2000,695,1158,20000,20000,0
T11,2000,476,793,20000,20000,0
T12,2000,158,262,20000,20000,0
T13,2000,8254,13756,20000,20000,0
T14,2000,923,1538,20000,20000,0
T15,2000,189,314,20000,20000,0
T16,2500,5411,9017,25000,25000,0
T17,2500,2651,4417,25000,25000,0
T18,3500,9324,15540,35000,35000,0
T19,3500,5282,8802,35000,35000,0
T20,4000,5564,9272,40000,40000,0
T21,5000,5775,9624,50000,50000,0
T22,5500,1548,2580,55000,55000,0
T23,5500,22108,36846,55000,55000,0
