Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,533,888,10000,10000,0
T1,1000,2546,4242,10000,10000,0
T2,1000,2523,4204,10000,10000,0
T3,1000,51,84,10000,10000,0
T4,1500,1923,3204,15000,15000,0
T5,1500,1062,1769,15000,15000,0
T6,2000,3877,6461,20000,20000,0
T7,2000,1957,3261,20000,20000,0
T8,2500,2499,4165,25000,25000,0
T9,2500,66,110,25000,25000,0
T10,3000,6197,10327,30000,30000,0
T11,3000,938,1562,30000,30000,0
T12,3500,357,594,35000,35000,0
T13,3500,3302,5503,35000,35000,0
T14,3500,1298,2163,35000,35000,0
T15,4000,15027,25044,40000,40000,0
T16,4000,4619,7698,40000,40000,0
T17,4500,5331,8885,45000,45000,0
T18,4500,1873,3121,45000,45000,0
T19,4500,11991,19984,45000,45000,0
T20,4500,2088,3479,45000,45000,0
T21,6000,3269,5448,60000,60000,0
T22,7000,3566,5942,70000,70000,0
T23,8000,21825,36375,80000,80000,0
