Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,773,1287,10000,10000,0
T1,100,282,469,10000,10000,0
T2,100,239,397,10000,10000,0
T3,100,135,225,10000,10000,0
T4,100,512,852,10000,10000,0
T5,100,774,1290,10000,10000,0
T6,100,3996,6659,15000,15000,0
T7,100,273,455,15000,15000,0
T8,100,3269,5447,15000,15000,0
T9,100,812,1352,15000,15000,0
T10,100,6765,11275,15000,15000,0
T11,100,2030,3382,20000,20000,0
T12,100,1571,2618,25000,25000,0
T13,100,2593,4321,25000,25000,0
T14,100,1524,2539,25000,25000,0
T15,100,8240,13733,25000,25000,0
T16,100,3291,5484,30000,30000,0
T17,100,1841,3068,30000,30000,0
T18,100,1593,2655,45000,45000,0
T19,100,2499,4165,55000,55000,0
T20,100,2873,4787,55000,55000,0
T21,100,753,1255,90000,90000,0
T22,100,36340,60566,90000,90000,0
T23,100,20361,33935,90000,90000,0
