Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,540,899,10000,10000,0
T1,100,258,430,10000,10000,0
T2,100,278,462,10000,10000,0
T3,100,1473,2455,10000,10000,0
T4,100,658,1096,15000,15000,0
T5,100,300,500,15000,15000,0
T6,100,792,1319,15000,15000,0
T7,100,118,196,15000,15000,0
T8,100,6626,11042,20000,20000,0
T9,100,2040,3399,20000,20000,0
T10,100,11821,19701,20000,20000,0
T11,100,2129,3547,25000,25000,0
T12,100,7386,12310,25000,25000,0
T13,100,984,1639,30000,30000,0
T14,100,1648,2746,35000,35000,0
T15,100,128,213,35000,35000,0
T16,100,6641,11068,40000,40000,0
T17,100,12581,20967,50000,50000,0
T18,100,6200,10333,50000,50000,0
T19,100,3809,6347,60000,60000,0
T20,100,19117,31861,70000,70000,0
T21,100,4085,6808,75000,75000,0
T22,100,1977,3294,75000,75000,0
T23,100,4534,7556,85000,85000,0
