Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,185,308,10000,10000,0
T1,1000,2698,4496,10000,10000,0
T2,1000,406,676,10000,10000,0
T3,1000,4987,8311,10000,10000,0
T4,1500,2714,4523,15000,15000,0
T5,1500,77,128,15000,15000,0
T6,1500,1094,1823,15000,15000,0
T7,2000,2120,3533,20000,20000,0
T8,2500,2562,4270,25000,25000,0
T9,3500,3204,5339,35000,35000,0
T10,4000,873,1455,40000,40000,0
T11,4000,7094,11823,40000,40000,0
T12,4500,10761,17935,45000,45000,0
T13,4500,563,938,45000,45000,0
T14,5000,6522,10870,50000,50000,0
T15,5000,160,266,50000,50000,0
T16,5000,3206,5342,50000,50000,0
T17,7000,248,413,70000,70000,0
T18,7000,22629,37715,70000,70000,0
T19,7500,10173,16955,75000,75000,0
T20,7500,13343,22238,75000,75000,0
T21,8000,3243,5405,80000,80000,0
T22,9000,4267,7111,90000,90000,0
T23,9000,10504,17506,90000,90000,0
