Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,1526,2542,10000,10000,0
T1,1000,387,644,10000,10000,0
T2,1000,168,279,10000,10000,0
T3,1000,3484,5806,10000,10000,0
T4,1000,200,332,10000,10000,0
T5,1000,2961,4935,10000,10000,0
T6,1500,491,818,15000,15000,0
T7,1500,891,1485,15000,15000,0
T8,2000,3606,6010,20000,20000,0
T9,2000,644,1072,20000,20000,0
T10,2000,464,772,20000,20000,0
T11,2500,807,1344,25000,25000,0
T12,2500,7086,11810,25000,25000,0
T13,3000,5459,9097,30000,30000,0
T14,3000,7571,12617,30000,30000,0
T15,3000,2457,4094,30000,30000,0
T16,3000,193,321,30000,30000,0
T17,4000,10365,17275,40000,40000,0
T18,4500,15785,26308,45000,45000,0
T19,4500,1136,1892,45000,45000,0
T20,5000,4098,6829,50000,50000,0
T21,5500,2889,4814,55000,55000,0
T22,7500,374,622,75000,75000,0
T23,9000,6038,10063,90000,90000,0
