Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,1021,1701,10000,10000,0
T1,1000,155,257,10000,10000,0
T2,1000,2427,4044,10000,10000,0
T3,1000,1242,2070,10000,10000,0
T4,1000,1777,2961,10000,10000,0
T5,1000,1486,2476,10000,10000,0
T6,1000,719,1197,10000,10000,0
T7,1500,2634,4390,15000,15000,0
T8,2000,549,915,20000,20000,0
T9,2500,4998,8330,25000,25000,0
T10,2500,8495,14158,25000,25000,0
T11,2500,812,1353,25000,25000,0
T12,2500,3822,6370,25000,25000,0
T13,3000,2483,4138,30000,30000,0
T14,3000,1278,2130,30000,30000,0
T15,3000,1954,3256,30000,30000,0
T16,3000,2049,3415,30000,30000,0
T17,3000,210,349,30000,30000,0
T18,4500,4242,7070,45000,45000,0
T19,6500,9379,15631,65000,65000,0
T20,6500,22538,37562,65000,65000,0
T21,8000,2217,3695,80000,80000,0
T22,8000,11000,18332,80000,80000,0
T23,8000,4260,7100,80000,80000,0
