Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,3320,5533,10000,10000,0
T1,1000,350,582,10000,10000,0
T2,1000,221,367,10000,10000,0
T3,1000,103,171,10000,10000,0
T4,1000,47,78,10000,10000,0
T5,1500,2274,3790,15000,15000,0
T6,2000,1759,2931,20000,20000,0
T7,2000,80,132,20000,20000,0
T8,2000,6875,11457,20000,20000,0
T9,2000,3321,5535,20000,20000,0
T10,2000,2909,4848,20000,20000,0
T11,2000,2201,3668,20000,20000,0
T12,2500,2087,3478,25000,25000,0
T13,2500,1380,2299,25000,25000,0
T14,3500,1752,2919,35000,35000,0
T15,3500,12197,20328,35000,35000,0
T16,4000,4616,7693,40000,40000,0
T17,4000,3177,5294,40000,40000,0
T18,4000,5546,9243,40000,40000,0
T19,4500,4592,7652,45000,45000,0
T20,5000,268,446,50000,50000,0
T21,6000,8879,14797,60000,60000,0
T22,7500,15762,26269,75000,75000,0
T23,9000,11819,19697,90000,90000,0
