Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,200,662,1102,4000,0
0,1,4000,4200,662,1102,8000,4
0,10,40000,40200,662,1102,44000,50
0,11,44000,44200,662,1102,48000,53
0,12,48000,48200,662,1102,52000,59
0,13,52000,52200,662,1102,56000,63
0,14,56000,56200,662,1102,60000,66
0,15,60000,60200,662,1102,64000,75
0,16,64000,64200,662,1102,68000,79
0,17,68000,68200,662,1102,72000,84
0,18,72000,72200,662,1102,76000,88
0,19,76000,76200,662,1102,80000,92
0,2,8000,8200,662,1102,12000,9
0,20,80000,80200,662,1102,84000,99
0,21,84000,84200,662,1102,88000,103
0,22,88000,88200,662,1102,92000,110
0,23,92000,92200,662,1102,96000,113
0,24,96000,96200,662,1102,100000,117
0,25,100000,100200,662,1102,104000,125
0,26,104000,104200,662,1102,108000,128
0,27,108000,108200,662,1102,112000,134
0,28,112000,112200,662,1102,116000,138
0,29,116000,116200,662,1102,120000,141
0,3,12000,12200,662,1102,16000,13
0,30,120000,120200,662,1102,124000,150
0,31,124000,124200,662,1102,128000,154
0,32,128000,128200,662,1102,132000,159
0,33,132000,132200,662,1102,136000,163
0,34,136000,136200,662,1102,140000,167
0,35,140000,140200,662,1102,144000,174
0,36,144000,144200,662,1102,148000,178
0,37,148000,148200,662,1102,152000,185
0,38,152000,152200,662,1102,156000,188
0,39,156000,156200,662,1102,160000,192
0,4,16000,16200,662,1102,20000,17
0,40,160000,160200,662,1102,164000,200
0,41,164000,164200,662,1102,168000,203
0,42,168000,168200,662,1102,172000,209
0,43,172000,172200,662,1102,176000,213
0,44,176000,176200,662,1102,180000,216
0,45,180000,180200,662,1102,184000,225
0,46,184000,184200,662,1102,188000,229
0,47,188000,188200,662,1102,192000,234
0,48,192000,192200,662,1102,196000,238
0,49,196000,196200,662,1102,200000,242
0,5,20000,20200,662,1102,24000,24
0,50,200000,200200,662,1102,204000,249
0,51,204000,204200,662,1102,208000,253
0,52,208000,208200,662,1102,212000,260
0,53,212000,212200,662,1102,216000,263
0,54,216000,216200,662,1102,220000,267
0,55,220000,220200,662,1102,224000,275
0,56,224000,224200,662,1102,228000,278
0,57,228000,228200,662,1102,232000,284
0,58,232000,232200,662,1102,236000,288
0,59,236000,236200,662,1102,240000,291
0,6,24000,24200,662,1102,28000,28
0,60,240000,240200,662,1102,244000,300
0,61,244000,244200,662,1102,248000,304
0,62,248000,248200,662,1102,252000,309
0,63,252000,252200,662,1102,256000,313
0,64,256000,256200,662,1102,260000,317
0,65,260000,260200,662,1102,264000,324
0,66,264000,264200,662,1102,268000,328
0,67,268000,268200,662,1102,272000,335
0,68,272000,272200,662,1102,276000,338
0,69,276000,276200,662,1102,280000,342
0,7,28000,28200,662,1102,32000,35
0,70,280000,280200,662,1102,284000,350
0,71,284000,284200,662,1102,288000,353
0,72,288000,288200,662,1102,292000,359
0,73,292000,292200,662,1102,296000,363
0,74,296000,296200,662,1102,300000,366
0,8,32000,32200,662,1102,36000,38
0,9,36000,36200,662,1102,40000,42
1,0,0,200,33,55,4000,1
1,1,4000,4200,33,55,8000,5
1,10,40000,40200,33,55,44000,51
1,11,44000,44200,33,55,48000,54
1,12,48000,48200,33,55,52000,60
1,13,52000,52200,33,55,56000,64
1,14,56000,56200,33,55,60000,67
1,15,60000,60200,33,55,64000,76
1,16,64000,64200,33,55,68000,80
1,17,68000,68200,33,55,72000,85
1,18,72000,72200,33,55,76000,89
1,19,76000,76200,33,55,80000,93
1,2,8000,8200,33,55,12000,10
1,20,80000,80200,33,55,84000,100
1,21,84000,84200,33,55,88000,104
1,22,88000,88200,33,55,92000,111
1,23,92000,92200,33,55,96000,114
1,24,96000,96200,33,55,100000,118
1,25,100000,100200,33,55,104000,126
1,26,104000,104200,33,55,108000,129
1,27,108000,108200,33,55,112000,135
1,28,112000,112200,33,55,116000,139
1,29,116000,116200,33,55,120000,142
1,3,12000,12200,33,55,16000,14
1,30,120000,120200,33,55,124000,151
1,31,124000,124200,33,55,128000,155
1,32,128000,128200,33,55,132000,160
1,33,132000,132200,33,55,136000,164
1,34,136000,136200,33,55,140000,168
1,35,140000,140200,33,55,144000,175
1,36,144000,144200,33,55,148000,179
1,37,148000,148200,33,55,152000,186
1,38,152000,152200,33,55,156000,189
1,39,156000,156200,33,55,160000,193
1,4,16000,16200,33,55,20000,18
1,40,160000,160200,33,55,164000,201
1,41,164000,164200,33,55,168000,204
1,42,168000,168200,33,55,172000,210
1,43,172000,172200,33,55,176000,214
1,44,176000,176200,33,55,180000,217
1,45,180000,180200,33,55,184000,226
1,46,184000,184200,33,55,188000,230
