Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,126,209,10000,10000,0
T1,100,396,660,20000,20000,0
T2,100,1034,1722,20000,20000,0
T3,100,659,1098,25000,25000,0
T4,100,612,1019,25000,25000,0
T5,100,7,11,30000,30000,0
T6,100,909,1515,30000,30000,0
T7,100,54,90,30000,30000,0
T8,100,60,99,35000,35000,0
T9,100,122,202,35000,35000,0
T10,100,17,28,50000,50000,0
T11,100,385,641,50000,50000,0
T12,100,740,1232,65000,65000,0
T13,100,699,1164,65000,65000,0
T14,100,82,136,70000,70000,0
T15,100,2907,4845,80000,80000,0
