Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,434,723,10000,10000,0
T1,100,610,1016,10000,10000,0
T2,100,17,27,10000,10000,0
T3,100,139,231,10000,10000,0
T4,100,98,162,15000,15000,0
T5,100,709,1181,20000,20000,0
T6,100,207,344,25000,25000,0
T7,100,21,35,25000,25000,0
T8,100,117,194,25000,25000,0
T9,100,338,562,55000,55000,0
T10,100,1218,2029,65000,65000,0
T11,100,76,126,65000,65000,0
T12,100,317,528,65000,65000,0
T13,100,554,922,75000,75000,0
T14,100,866,1443,75000,75000,0
T15,100,1104,1839,75000,75000,0
