Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,174,289,10000,10000,0
T1,100,341,567,10000,10000,0
T2,100,197,328,10000,10000,0
T3,100,45,75,10000,10000,0
T4,100,157,261,15000,15000,0
T5,100,495,824,15000,15000,0
T6,100,551,917,15000,15000,0
T7,100,89,147,25000,25000,0
T8,100,338,562,30000,30000,0
T9,100,480,800,45000,45000,0
T10,100,664,1106,45000,45000,0
T11,100,193,321,55000,55000,0
T12,100,313,521,55000,55000,0
T13,100,6,10,60000,60000,0
T14,100,449,748,75000,75000,0
T15,100,2605,4341,90000,90000,0
