Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,93,154,10000,10000,0
T1,100,92,152,10000,10000,0
T2,100,212,352,15000,15000,0
T3,100,468,779,15000,15000,0
T4,100,190,316,15000,15000,0
T5,100,728,1213,15000,15000,0
T6,100,99,165,20000,20000,0
T7,100,215,357,25000,25000,0
T8,100,85,141,35000,35000,0
T9,100,605,1008,40000,40000,0
T10,100,135,225,45000,45000,0
T11,100,878,1463,45000,45000,0
T12,100,573,955,55000,55000,0
T13,100,1507,2511,60000,60000,0
T14,100,1355,2258,75000,75000,0
T15,100,724,1206,90000,90000,0
