Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,253,421,10000,10000,0
T1,100,30,50,10000,10000,0
T2,100,93,154,10000,10000,0
T3,100,154,256,10000,10000,0
T4,100,684,1139,20000,20000,0
T5,100,212,353,20000,20000,0
T6,100,9,14,20000,20000,0
T7,100,247,411,25000,25000,0
T8,100,23,38,25000,25000,0
T9,100,2589,4314,35000,35000,0
T10,100,300,500,40000,40000,0
T11,100,222,370,45000,45000,0
T12,100,1541,2567,70000,70000,0
T13,100,230,382,75000,75000,0
T14,100,796,1326,90000,90000,0
T15,100,981,1634,90000,90000,0
