Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,355,591,10000,10000,0
T1,100,248,412,10000,10000,0
T2,100,6,9,15000,15000,0
T3,100,383,638,15000,15000,0
T4,100,246,409,15000,15000,0
T5,100,449,747,25000,25000,0
T6,100,21,34,25000,25000,0
T7,100,468,779,25000,25000,0
T8,100,112,186,25000,25000,0
T9,100,1107,1845,35000,35000,0
T10,100,471,784,35000,35000,0
T11,100,546,909,35000,35000,0
T12,100,571,951,40000,40000,0
T13,100,523,871,50000,50000,0
T14,100,325,541,55000,55000,0
T15,100,402,669,90000,90000,0
