Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,236,392,15000,15000,0
T1,100,54,89,15000,15000,0
T2,100,108,179,15000,15000,0
T3,100,840,1400,25000,25000,0
T4,100,119,198,25000,25000,0
T5,100,86,142,25000,25000,0
T6,100,1234,2056,30000,30000,0
T7,100,377,628,30000,30000,0
T8,100,281,467,30000,30000,0
T9,100,134,223,30000,30000,0
T10,100,1098,1830,30000,30000,0
T11,100,65,107,30000,30000,0
T12,100,237,395,45000,45000,0
T13,100,2742,4570,75000,75000,0
T14,100,948,1580,80000,80000,0
T15,100,952,1586,80000,80000,0
