Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1505,1505,10000,10000,0
T1,100,262,262,10000,10000,0
T2,100,584,584,10000,10000,0
T3,100,1074,1074,10000,10000,0
T4,100,855,855,10000,10000,0
T5,100,5406,5406,20000,20000,0
T6,100,7126,7126,20000,20000,0
T7,100,451,451,20000,20000,0
T8,100,68,68,20000,20000,0
T9,100,8596,8596,45000,45000,0
T10,100,417,417,45000,45000,0
T11,100,9431,9431,60000,60000,0
T12,100,27136,27136,70000,70000,0
T13,100,12475,12475,80000,80000,0
T14,100,9197,9197,80000,80000,0
T15,100,24261,24261,80000,80000,0
