Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,921,921,10000,10000,0
T1,100,3989,3989,10000,10000,0
T2,100,2124,2124,10000,10000,0
T3,100,2638,2638,10000,10000,0
T4,100,789,789,10000,10000,0
T5,100,2094,2094,15000,15000,0
T6,100,4969,4969,15000,15000,0
T7,100,1151,1151,15000,15000,0
T8,100,79,79,20000,20000,0
T9,100,3419,3419,30000,30000,0
T10,100,4382,4382,35000,35000,0
T11,100,1541,1541,40000,40000,0
T12,100,12986,12986,60000,60000,0
T13,100,5847,5847,65000,65000,0
T14,100,13458,13458,65000,65000,0
T15,100,1017,1017,90000,90000,0
