Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,204,204,10000,10000,0
T1,100,2811,2811,15000,15000,0
T2,100,2011,2011,15000,15000,0
T3,100,1379,1379,15000,15000,0
T4,100,2638,2638,20000,20000,0
T5,100,6060,6060,20000,20000,0
T6,100,8997,8997,20000,20000,0
T7,100,5187,5187,25000,25000,0
T8,100,1329,1329,30000,30000,0
T9,100,8026,8026,30000,30000,0
T10,100,6013,6013,40000,40000,0
T11,100,6236,6236,45000,45000,0
T12,100,3464,3464,45000,45000,0
T13,100,5930,5930,50000,50000,0
T14,100,1064,1064,55000,55000,0
T15,100,4372,4372,75000,75000,0
