Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1888,1888,10000,10000,0
T1,100,3506,3506,10000,10000,0
T2,100,961,961,10000,10000,0
T3,100,671,671,10000,10000,0
T4,100,3283,3283,15000,15000,0
T5,100,508,508,15000,15000,0
T6,100,239,239,20000,20000,0
T7,100,1300,1300,20000,20000,0
T8,100,1573,1573,25000,25000,0
T9,100,2278,2278,25000,25000,0
T10,100,965,965,30000,30000,0
T11,100,22134,22134,50000,50000,0
T12,100,9217,9217,50000,50000,0
T13,100,2126,2126,60000,60000,0
T14,100,26664,26664,65000,65000,0
T15,100,7077,7077,65000,65000,0
