Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2556,2556,10000,10000,0
T1,100,1381,1381,10000,10000,0
T2,100,1869,1869,10000,10000,0
T3,100,2527,2527,10000,10000,0
T4,100,1494,1494,15000,15000,0
T5,100,3204,3204,25000,25000,0
T6,100,5359,5359,40000,40000,0
T7,100,1704,1704,40000,40000,0
T8,100,16157,16157,40000,40000,0
T9,100,13497,13497,45000,45000,0
T10,100,2975,2975,55000,55000,0
T11,100,6089,6089,55000,55000,0
T12,100,4497,4497,60000,60000,0
T13,100,5927,5927,60000,60000,0
T14,100,9543,9543,80000,80000,0
T15,100,64,64,90000,90000,0
