Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3152,3152,10000,10000,0
T1,100,2312,2312,15000,15000,0
T2,100,1147,1147,15000,15000,0
T3,100,3622,3622,15000,15000,0
T4,100,3913,3913,15000,15000,0
T5,100,1121,1121,20000,20000,0
T6,100,653,653,20000,20000,0
T7,100,2405,2405,20000,20000,0
T8,100,969,969,20000,20000,0
T9,100,3561,3561,25000,25000,0
T10,100,13937,13937,40000,40000,0
T11,100,1873,1873,50000,50000,0
T12,100,7719,7719,50000,50000,0
T13,100,19056,19056,60000,60000,0
T14,100,4104,4104,70000,70000,0
T15,100,3189,3189,90000,90000,0
