Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2283,2283,10000,10000,0
T1,100,79,79,10000,10000,0
T2,100,519,519,20000,20000,0
T3,100,1097,1097,20000,20000,0
T4,100,6598,6598,20000,20000,0
T5,100,5591,5591,25000,25000,0
T6,100,3767,3767,25000,25000,0
T7,100,734,734,25000,25000,0
T8,100,9717,9717,30000,30000,0
T9,100,5101,5101,35000,35000,0
T10,100,1951,1951,40000,40000,0
T11,100,11187,11187,50000,50000,0
T12,100,8375,8375,60000,60000,0
T13,100,19498,19498,75000,75000,0
T14,100,7838,7838,80000,80000,0
T15,100,8771,8771,80000,80000,0
