Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,327,327,15000,15000,0
T1,100,1034,1034,20000,20000,0
T2,100,1602,1602,20000,20000,0
T3,100,5881,5881,20000,20000,0
T4,100,6367,6367,20000,20000,0
T5,100,2143,2143,25000,25000,0
T6,100,1930,1930,25000,25000,0
T7,100,3507,3507,30000,30000,0
T8,100,3786,3786,35000,35000,0
T9,100,14547,14547,35000,35000,0
T10,100,321,321,35000,35000,0
T11,100,2130,2130,35000,35000,0
T12,100,13130,13130,40000,40000,0
T13,100,23296,23296,60000,60000,0
T14,100,2110,2110,75000,75000,0
T15,100,1250,1250,80000,80000,0
