Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3602,3602,10000,10000,0
T1,100,4348,4348,10000,10000,0
T2,100,5230,5230,15000,15000,0
T3,100,1150,1150,20000,20000,0
T4,100,1994,1994,20000,20000,0
T5,100,7772,7772,20000,20000,0
T6,100,730,730,25000,25000,0
T7,100,148,148,35000,35000,0
T8,100,342,342,40000,40000,0
T9,100,8302,8302,45000,45000,0
T10,100,554,554,50000,50000,0
T11,100,2659,2659,50000,50000,0
T12,100,298,298,60000,60000,0
T13,100,4612,4612,60000,60000,0
T14,100,24346,24346,80000,80000,0
T15,100,3035,3035,90000,90000,0
