Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5133,5133,10000,10000,0
T1,100,1298,1298,10000,10000,0
T2,100,8792,8792,15000,15000,0
T3,100,161,161,20000,20000,0
T4,100,2928,2928,25000,25000,0
T5,100,1303,1303,30000,30000,0
T6,100,3915,3915,30000,30000,0
T7,100,2298,2298,30000,30000,0
T8,100,224,224,30000,30000,0
T9,100,3756,3756,35000,35000,0
T10,100,4906,4906,35000,35000,0
T11,100,4437,4437,40000,40000,0
T12,100,1844,1844,50000,50000,0
T13,100,5714,5714,55000,55000,0
T14,100,11529,11529,60000,60000,0
T15,100,8661,8661,90000,90000,0
