Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1814,1814,10000,10000,0
T1,100,579,579,10000,10000,0
T2,100,2523,2523,15000,15000,0
T3,100,200,200,15000,15000,0
T4,100,654,654,15000,15000,0
T5,100,316,316,20000,20000,0
T6,100,1898,1898,20000,20000,0
T7,100,442,442,20000,20000,0
T8,100,6645,6645,30000,30000,0
T9,100,2807,2807,30000,30000,0
T10,100,10119,10119,30000,30000,0
T11,100,13243,13243,35000,35000,0
T12,100,617,617,45000,45000,0
T13,100,12729,12729,50000,50000,0
T14,100,21825,21825,55000,55000,0
T15,100,5866,5866,55000,55000,0
