Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,7170,7170,10000,10000,0
T1,100,1953,1953,10000,10000,0
T2,100,363,363,10000,10000,0
T3,100,351,351,15000,15000,0
T4,100,271,271,20000,20000,0
T5,100,3383,3383,25000,25000,0
T6,100,985,985,25000,25000,0
T7,100,11305,11305,35000,35000,0
T8,100,4079,4079,40000,40000,0
T9,100,14335,14335,50000,50000,0
T10,100,3721,3721,50000,50000,0
T11,100,19044,19044,60000,60000,0
T12,100,814,814,70000,70000,0
T13,100,3210,3210,75000,75000,0
T14,100,4069,4069,75000,75000,0
T15,100,2200,2200,80000,80000,0
