Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,638,638,10000,10000,0
T1,100,145,145,10000,10000,0
T2,100,5249,5249,15000,15000,0
T3,100,4959,4959,15000,15000,0
T4,100,923,923,20000,20000,0
T5,100,6087,6087,20000,20000,0
T6,100,272,272,20000,20000,0
T7,100,1921,1921,25000,25000,0
T8,100,14269,14269,30000,30000,0
T9,100,2800,2800,30000,30000,0
T10,100,94,94,35000,35000,0
T11,100,5425,5425,40000,40000,0
T12,100,4901,4901,40000,40000,0
T13,100,496,496,45000,45000,0
T14,100,19817,19817,60000,60000,0
T15,100,1745,1745,60000,60000,0
