Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2266,2266,10000,10000,0
T1,100,1041,1041,10000,10000,0
T2,100,623,623,10000,10000,0
T3,100,1243,1243,10000,10000,0
T4,100,2065,2065,15000,15000,0
T5,100,866,866,20000,20000,0
T6,100,490,490,20000,20000,0
T7,100,5718,5718,30000,30000,0
T8,100,5522,5522,30000,30000,0
T9,100,13396,13396,35000,35000,0
T10,100,15313,15313,35000,35000,0
T11,100,5670,5670,60000,60000,0
T12,100,6420,6420,65000,65000,0
T13,100,8759,8759,65000,65000,0
T14,100,7387,7387,65000,65000,0
T15,100,3661,3661,90000,90000,0
