Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2839,2839,10000,10000,0
T1,100,441,441,10000,10000,0
T2,100,308,308,10000,10000,0
T3,100,1524,1524,10000,10000,0
T4,100,1003,1003,10000,10000,0
T5,100,849,849,15000,15000,0
T6,100,1851,1851,15000,15000,0
T7,100,511,511,15000,15000,0
T8,100,342,342,20000,20000,0
T9,100,6737,6737,25000,25000,0
T10,100,3596,3596,35000,35000,0
T11,100,1175,1175,45000,45000,0
T12,100,24505,24505,45000,45000,0
T13,100,25289,25289,60000,60000,0
T14,100,6406,6406,70000,70000,0
T15,100,7598,7598,75000,75000,0
