Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,836,836,10000,10000,0
T1,100,2211,2211,10000,10000,0
T2,100,5567,5567,10000,10000,0
T3,100,24,24,10000,10000,0
T4,100,1923,1923,20000,20000,0
T5,100,563,563,20000,20000,0
T6,100,10831,10831,25000,25000,0
T7,100,640,640,25000,25000,0
T8,100,1707,1707,30000,30000,0
T9,100,4777,4777,30000,30000,0
T10,100,433,433,40000,40000,0
T11,100,396,396,40000,40000,0
T12,100,13385,13385,60000,60000,0
T13,100,27991,27991,70000,70000,0
T14,100,4405,4405,70000,70000,0
T15,100,2575,2575,85000,85000,0
