Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,408,408,10000,10000,0
T1,100,3632,3632,10000,10000,0
T2,100,2250,2250,10000,10000,0
T3,100,2211,2211,15000,15000,0
T4,100,4513,4513,20000,20000,0
T5,100,1003,1003,20000,20000,0
T6,100,206,206,25000,25000,0
T7,100,5945,5945,25000,25000,0
T8,100,5338,5338,30000,30000,0
T9,100,2088,2088,40000,40000,0
T10,100,704,704,40000,40000,0
T11,100,8838,8838,45000,45000,0
T12,100,1448,1448,45000,45000,0
T13,100,25743,25743,60000,60000,0
T14,100,7047,7047,60000,60000,0
T15,100,7102,7102,90000,90000,0
