Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2482,2482,10000,10000,0
T1,100,2989,2989,10000,10000,0
T2,100,1630,1630,10000,10000,0
T3,100,1960,1960,10000,10000,0
T4,100,796,796,10000,10000,0
T5,100,2296,2296,10000,10000,0
T6,100,662,662,15000,15000,0
T7,100,385,385,20000,20000,0
T8,100,6014,6014,25000,25000,0
T9,100,1061,1061,25000,25000,0
T10,100,1587,1587,35000,35000,0
T11,100,7280,7280,35000,35000,0
T12,100,8999,8999,50000,50000,0
T13,100,4534,4534,55000,55000,0
T14,100,8717,8717,70000,70000,0
T15,100,14847,14847,75000,75000,0
