Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,597,597,10000,10000,0
T1,100,746,746,10000,10000,0
T2,100,179,179,15000,15000,0
T3,100,3288,3288,15000,15000,0
T4,100,8467,8467,15000,15000,0
T5,100,3070,3070,20000,20000,0
T6,100,4920,4920,20000,20000,0
T7,100,551,551,20000,20000,0
T8,100,133,133,20000,20000,0
T9,100,5782,5782,25000,25000,0
T10,100,3135,3135,35000,35000,0
T11,100,7029,7029,35000,35000,0
T12,100,1440,1440,45000,45000,0
T13,100,15422,15422,50000,50000,0
T14,100,7450,7450,50000,50000,0
T15,100,2142,2142,85000,85000,0
