Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1803,1803,10000,10000,0
T1,100,1363,1363,10000,10000,0
T2,100,158,158,10000,10000,0
T3,100,18,18,15000,15000,0
T4,100,229,229,15000,15000,0
T5,100,1119,1119,15000,15000,0
T6,100,8540,8540,20000,20000,0
T7,100,2938,2938,25000,25000,0
T8,100,3895,3895,25000,25000,0
T9,100,8348,8348,30000,30000,0
T10,100,3286,3286,30000,30000,0
T11,100,210,210,30000,30000,0
T12,100,12442,12442,40000,40000,0
T13,100,2834,2834,40000,40000,0
T14,100,24618,24618,65000,65000,0
T15,100,9056,9056,75000,75000,0
