Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1548,1548,10000,10000,0
T1,100,1583,1583,10000,10000,0
T2,100,1980,1980,10000,10000,0
T3,100,2491,2491,20000,20000,0
T4,100,2562,2562,20000,20000,0
T5,100,3030,3030,20000,20000,0
T6,100,3363,3363,20000,20000,0
T7,100,3229,3229,25000,25000,0
T8,100,3954,3954,25000,25000,0
T9,100,5112,5112,30000,30000,0
T10,100,27916,27916,50000,50000,0
T11,100,2857,2857,55000,55000,0
T12,100,8075,8075,75000,75000,0
T13,100,3967,3967,75000,75000,0
T14,100,6259,6259,75000,75000,0
T15,100,436,436,95000,95000,0
