Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,50,7,11,1000,0
0,1,1000,1050,7,11,2000,1
0,10,10000,10050,7,11,11000,18
0,100,100000,100050,7,11,101000,201
0,101,101000,101050,7,11,102000,202
0,102,102000,102050,7,11,103000,206
0,103,103000,103050,7,11,104000,207
0,104,104000,104050,7,11,105000,209
0,105,105000,105050,7,11,106000,212
0,106,106000,106050,7,11,107000,213
0,107,107000,107050,7,11,108000,214
0,108,108000,108050,7,11,109000,218
0,109,109000,109050,7,11,110000,219
0,11,11000,11050,7,11,12000,19
0,110,110000,110050,7,11,111000,220
0,111,111000,111050,7,11,112000,223
0,112,112000,112050,7,11,113000,225
0,113,113000,113050,7,11,114000,226
0,114,114000,114050,7,11,115000,230
0,115,115000,115050,7,11,116000,231
0,116,116000,116050,7,11,117000,232
0,117,117000,117050,7,11,118000,235
0,118,118000,118050,7,11,119000,236
0,119,119000,119050,7,11,120000,237
0,12,12000,12050,7,11,13000,23
0,120,120000,120050,7,11,121000,244
0,121,121000,121050,7,11,122000,245
0,122,122000,122050,7,11,123000,246
0,123,123000,123050,7,11,124000,249
0,124,124000,124050,7,11,125000,250
0,125,125000,125050,7,11,126000,251
0,126,126000,126050,7,11,127000,255
0,127,127000,127050,7,11,128000,256
0,128,128000,128050,7,11,129000,258
0,129,129000,129050,7,11,130000,261
0,13,13000,13050,7,11,14000,24
0,130,130000,130050,7,11,131000,262
0,131,131000,131050,7,11,132000,263
0,132,132000,132050,7,11,133000,267
0,133,133000,133050,7,11,134000,268
0,134,134000,134050,7,11,135000,269
0,135,135000,135050,7,11,136000,272
0,136,136000,136050,7,11,137000,274
0,137,137000,137050,7,11,138000,275
0,138,138000,138050,7,11,139000,279
0,139,139000,139050,7,11,140000,280
0,14,14000,14050,7,11,15000,25
0,140,140000,140050,7,11,141000,281
0,141,141000,141050,7,11,142000,284
0,142,142000,142050,7,11,143000,285
0,143,143000,143050,7,11,144000,286
0,144,144000,144050,7,11,145000,291
0,145,145000,145050,7,11,146000,292
0,146,146000,146050,7,11,147000,293
0,147,147000,147050,7,11,148000,296
0,148,148000,148050,7,11,149000,297
0,149,149000,149050,7,11,150000,298
0,15,15000,15050,7,11,16000,28
0,150,150000,150050,7,11,151000,303
0,151,151000,151050,7,11,152000,304
0,152,152000,152050,7,11,153000,306
0,153,153000,153050,7,11,154000,309
0,154,154000,154050,7,11,155000,310
0,155,155000,155050,7,11,156000,311
0,156,156000,156050,7,11,157000,315
0,157,157000,157050,7,11,158000,316
0,158,158000,158050,7,11,159000,317
0,159,159000,159050,7,11,160000,320
0,16,16000,16050,7,11,17000,30
0,160,160000,160050,7,11,161000,324
0,161,161000,161050,7,11,162000,325
0,162,162000,162050,7,11,163000,329
0,163,163000,163050,7,11,164000,330
0,164,164000,164050,7,11,165000,331
0,165,165000,165050,7,11,166000,334
0,166,166000,166050,7,11,167000,335
0,167,167000,167050,7,11,168000,336
0,168,168000,168050,7,11,169000,341
0,169,169000,169050,7,11,170000,342
0,17,17000,17050,7,11,18000,31
0,170,170000,170050,7,11,171000,343
0,171,171000,171050,7,11,172000,346
0,172,172000,172050,7,11,173000,347
0,173,173000,173050,7,11,174000,348
0,174,174000,174050,7,11,175000,352
0,175,175000,175050,7,11,176000,353
0,176,176000,176050,7,11,177000,355
0,177,177000,177050,7,11,178000,358
0,178,178000,178050,7,11,179000,359
0,179,179000,179050,7,11,180000,360
0,18,18000,18050,7,11,19000,35
0,180,180000,180050,7,11,181000,364
0,181,181000,181050,7,11,182000,365
0,182,182000,182050,7,11,183000,366
0,183,183000,183050,7,11,184000,369
0,184,184000,184050,7,11,185000,371
0,185,185000,185050,7,11,186000,372
0,186,186000,186050,7,11,187000,376
0,187,187000,187050,7,11,188000,377
0,188,188000,188050,7,11,189000,378
0,189,189000,189050,7,11,190000,381
0,19,19000,19050,7,11,20000,36
0,190,190000,190050,7,11,191000,382
0,191,191000,191050,7,11,192000,383
0,192,192000,192050,7,11,193000,388
0,193,193000,193050,7,11,194000,389
0,194,194000,194050,7,11,195000,390
0,195,195000,195050,7,11,196000,393
0,196,196000,196050,7,11,197000,394
0,197,197000,197050,7,11,198000,395
0,198,198000,198050,7,11,199000,399
0,199,199000,199050,7,11,200000,400
0,2,2000,2050,7,11,3000,2
0,20,20000,20050,7,11,21000,37
0,200,200000,200050,7,11,201000,407
0,201,201000,201050,7,11,202000,410
0,202,202000,202050,7,11,203000,411
0,203,203000,203050,7,11,204000,412
0,204,204000,204050,7,11,205000,416
0,205,205000,205050,7,11,206000,417
0,206,206000,206050,7,11,207000,418
0,207,207000,207050,7,11,208000,421
0,208,208000,208050,7,11,209000,423
0,209,209000,209050,7,11,210000,424
0,21,21000,21050,7,11,22000,40
0,210,210000,210050,7,11,211000,428
0,211,211000,211050,7,11,212000,429
0,212,212000,212050,7,11,213000,430
0,213,213000,213050,7,11,214000,433
0,214,214000,214050,7,11,215000,434
0,215,215000,215050,7,11,216000,435
0,216,216000,216050,7,11,217000,440
0,217,217000,217050,7,11,218000,441
0,218,218000,218050,7,11,219000,442
0,219,219000,219050,7,11,220000,445
0,22,22000,22050,7,11,23000,41
0,220,220000,220050,7,11,221000,446
0,221,221000,221050,7,11,222000,447
0,222,222000,222050,7,11,223000,451
0,223,223000,223050,7,11,224000,452
0,224,224000,224050,7,11,225000,454
0,225,225000,225050,7,11,226000,457
0,226,226000,226050,7,11,227000,458
0,227,227000,227050,7,11,228000,459
0,228,228000,228050,7,11,229000,463
0,229,229000,229050,7,11,230000,464
0,23,23000,23050,7,11,24000,42
0,230,230000,230050,7,11,231000,465
0,231,231000,231050,7,11,232000,468
0,232,232000,232050,7,11,233000,470
0,233,233000,233050,7,11,234000,471
0,234,234000,234050,7,11,235000,475
0,235,235000,235050,7,11,236000,476
0,236,236000,236050,7,11,237000,477
0,237,237000,237050,7,11,238000,480
0,238,238000,238050,7,11,239000,481
0,239,239000,239050,7,11,240000,482
0,24,24000,24050,7,11,25000,47
0,240,240000,240050,7,11,241000,489
0,241,241000,241050,7,11,242000,490
0,242,242000,242050,7,11,243000,491
0,243,243000,243050,7,11,244000,494
0,244,244000,244050,7,11,245000,495
0,245,245000,245050,7,11,246000,496
0,246,246000,246050,7,11,247000,500
0,247,247000,247050,7,11,248000,501
0,248,248000,248050,7,11,249000,503
0,249,249000,249050,7,11,250000,506
0,25,25000,25050,7,11,26000,48
0,250,250000,250050,7,11,251000,508
0,251,251000,251050,7,11,252000,509
0,252,252000,252050,7,11,253000,513
0,253,253000,253050,7,11,254000,514
0,254,254000,254050,7,11,255000,515
0,255,255000,255050,7,11,256000,518
0,256,256000,256050,7,11,257000,520
0,257,257000,257050,7,11,258000,521
0,258,258000,258050,7,11,259000,525
0,259,259000,259050,7,11,260000,526
0,26,26000,26050,7,11,27000,49
0,260,260000,260050,7,11,261000,527
0,261,261000,261050,7,11,262000,530
0,262,262000,262050,7,11,263000,531
0,263,263000,263050,7,11,264000,532
0,264,264000,264050,7,11,265000,537
0,265,265000,265050,7,11,266000,538
0,266,266000,266050,7,11,267000,539
0,267,267000,267050,7,11,268000,542
0,268,268000,268050,7,11,269000,543
0,269,269000,269050,7,11,270000,544
0,27,27000,27050,7,11,28000,52
0,270,270000,270050,7,11,271000,548
0,271,271000,271050,7,11,272000,549
0,272,272000,272050,7,11,273000,551
0,273,273000,273050,7,11,274000,554
0,274,274000,274050,7,11,275000,555
0,275,275000,275050,7,11,276000,556
0,276,276000,276050,7,11,277000,560
0,277,277000,277050,7,11,278000,561
