Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,101,167,10000,10000,0
T1,50,168,279,10000,10000,0
T2,50,99,165,10000,10000,0
T3,50,978,1630,15000,15000,0
T4,50,1508,2512,25000,25000,0
T5,50,381,634,25000,25000,0
T6,50,10955,18258,35000,35000,0
T7,50,6080,10132,35000,35000,0
T8,50,16614,27689,45000,45000,0
T9,50,57,94,50000,50000,0
T10,50,824,1373,55000,55000,0
T11,50,7896,13159,60000,60000,0
T12,50,4347,7244,70000,70000,0
T13,50,2445,4074,75000,75000,0
T14,50,2643,4404,90000,90000,0
T15,50,12147,20245,90000,90000,0
