Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,1418,2362,10000,10000,0
T1,50,413,688,10000,10000,0
T2,50,812,1353,10000,10000,0
T3,50,293,488,15000,15000,0
T4,50,594,990,20000,20000,0
T5,50,1547,2577,20000,20000,0
T6,50,1485,2475,20000,20000,0
T7,50,440,733,25000,25000,0
T8,50,368,612,25000,25000,0
T9,50,2239,3731,25000,25000,0
T10,50,4778,7962,35000,35000,0
T11,50,17373,28954,50000,50000,0
T12,50,3116,5192,50000,50000,0
T13,50,3941,6567,60000,60000,0
T14,50,11438,19062,60000,60000,0
T15,50,3042,5070,60000,60000,0
