Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,48,80,10000,10000,0
T1,50,1346,2243,10000,10000,0
T2,50,322,536,10000,10000,0
T3,50,2163,3604,15000,15000,0
T4,50,139,231,15000,15000,0
T5,50,4377,7295,15000,15000,0
T6,50,1684,2806,25000,25000,0
T7,50,3775,6291,25000,25000,0
T8,50,194,322,30000,30000,0
T9,50,7614,12690,30000,30000,0
T10,50,2925,4875,35000,35000,0
T11,50,525,874,40000,40000,0
T12,50,1755,2924,50000,50000,0
T13,50,5104,8506,50000,50000,0
T14,50,3894,6490,55000,55000,0
T15,50,2796,4660,70000,70000,0
