Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,144,240,10000,10000,0
T1,50,1782,2970,10000,10000,0
T2,50,86,143,10000,10000,0
T3,50,1929,3215,10000,10000,0
T4,50,479,798,15000,15000,0
T5,50,3364,5606,15000,15000,0
T6,50,222,370,20000,20000,0
T7,50,99,164,25000,25000,0
T8,50,857,1428,25000,25000,0
T9,50,2765,4608,25000,25000,0
T10,50,5037,8395,30000,30000,0
T11,50,2253,3754,35000,35000,0
T12,50,4066,6776,70000,70000,0
T13,50,14744,24572,90000,90000,0
T14,50,12072,20119,90000,90000,0
T15,50,3951,6584,95000,95000,0
