Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,740,1233,10000,10000,0
T1,50,309,514,10000,10000,0
T2,50,720,1199,10000,10000,0
T3,50,954,1589,10000,10000,0
T4,50,3740,6232,15000,15000,0
T5,50,2670,4450,15000,15000,0
T6,50,482,802,30000,30000,0
T7,50,1457,2427,30000,30000,0
T8,50,5679,9465,30000,30000,0
T9,50,5222,8702,35000,35000,0
T10,50,3558,5930,45000,45000,0
T11,50,4349,7247,45000,45000,0
T12,50,1820,3032,55000,55000,0
T13,50,2112,3519,95000,95000,0
T14,50,9135,15224,95000,95000,0
T15,50,985,1641,95000,95000,0
