Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,811,1351,10000,10000,0
T1,50,657,1094,10000,10000,0
T2,50,695,1158,10000,10000,0
T3,50,251,417,15000,15000,0
T4,50,3035,5057,20000,20000,0
T5,50,1136,1893,25000,25000,0
T6,50,281,467,25000,25000,0
T7,50,9915,16525,25000,25000,0
T8,50,9926,16542,35000,35000,0
T9,50,3676,6126,40000,40000,0
T10,50,1014,1689,40000,40000,0
T11,50,157,261,60000,60000,0
T12,50,591,985,75000,75000,0
T13,50,9834,16389,85000,85000,0
T14,50,107,178,85000,85000,0
T15,50,6287,10478,85000,85000,0
