Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,263,438,10000,10000,0
T1,50,952,1586,10000,10000,0
T2,50,2349,3915,15000,15000,0
T3,50,4501,7501,15000,15000,0
T4,50,1987,3311,20000,20000,0
T5,50,621,1034,20000,20000,0
T6,50,814,1356,20000,20000,0
T7,50,1859,3097,35000,35000,0
T8,50,4541,7568,35000,35000,0
T9,50,465,775,40000,40000,0
T10,50,767,1277,40000,40000,0
T11,50,6501,10835,40000,40000,0
T12,50,3686,6142,45000,45000,0
T13,50,249,415,70000,70000,0
T14,50,15924,26539,85000,85000,0
T15,50,3772,6286,90000,90000,0
