Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,1764,2940,10000,10000,0
T1,50,3122,5203,10000,10000,0
T2,50,962,1603,10000,10000,0
T3,50,277,461,15000,15000,0
T4,50,1104,1839,15000,15000,0
T5,50,2084,3472,15000,15000,0
T6,50,177,295,20000,20000,0
T7,50,4437,7394,30000,30000,0
T8,50,1712,2853,30000,30000,0
T9,50,1589,2647,30000,30000,0
T10,50,5633,9388,40000,40000,0
T11,50,850,1416,70000,70000,0
T12,50,4909,8181,70000,70000,0
T13,50,6993,11654,80000,80000,0
T14,50,995,1657,85000,85000,0
T15,50,3009,5014,85000,85000,0
