Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,755,1257,10000,10000,0
T1,50,1532,2553,10000,10000,0
T2,50,146,243,10000,10000,0
T3,50,551,917,10000,10000,0
T4,50,986,1642,15000,15000,0
T5,50,34,56,20000,20000,0
T6,50,901,1501,25000,25000,0
T7,50,3518,5863,25000,25000,0
T8,50,2049,3414,30000,30000,0
T9,50,10210,17016,35000,35000,0
T10,50,2450,4083,35000,35000,0
T11,50,11514,19190,35000,35000,0
T12,50,1955,3257,40000,40000,0
T13,50,602,1003,45000,45000,0
T14,50,4623,7704,70000,70000,0
T15,50,836,1392,80000,80000,0
