Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,3186,5310,10000,10000,0
T1,50,46,76,10000,10000,0
T2,50,177,295,10000,10000,0
T3,50,99,164,15000,15000,0
T4,50,441,734,20000,20000,0
T5,50,2391,3984,20000,20000,0
T6,50,4921,8201,25000,25000,0
T7,50,4377,7295,30000,30000,0
T8,50,2864,4772,40000,40000,0
T9,50,2481,4135,40000,40000,0
T10,50,360,600,45000,45000,0
T11,50,1043,1737,50000,50000,0
T12,50,2900,4833,60000,60000,0
T13,50,10311,17184,70000,70000,0
T14,50,17259,28764,90000,90000,0
T15,50,5261,8768,90000,90000,0
