Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,590,982,10000,10000,0
T1,50,627,1045,10000,10000,0
T2,50,509,847,10000,10000,0
T3,50,1276,2126,15000,15000,0
T4,50,18,30,20000,20000,0
T5,50,663,1105,20000,20000,0
T6,50,842,1402,25000,25000,0
T7,50,460,766,30000,30000,0
T8,50,7913,13187,30000,30000,0
T9,50,8192,13652,35000,35000,0
T10,50,7844,13072,35000,35000,0
T11,50,105,175,40000,40000,0
T12,50,5943,9904,50000,50000,0
T13,50,2820,4699,55000,55000,0
T14,50,9397,15661,60000,60000,0
T15,50,4347,7245,90000,90000,0
