Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,50,381,635,10000,10000,0
T1,50,594,989,10000,10000,0
T2,50,530,883,10000,10000,0
T3,50,2779,4631,15000,15000,0
T4,50,129,214,20000,20000,0
T5,50,149,248,20000,20000,0
T6,50,4071,6784,20000,20000,0
T7,50,600,999,25000,25000,0
T8,50,2177,3627,30000,30000,0
T9,50,4413,7354,30000,30000,0
T10,50,3077,5127,35000,35000,0
T11,50,1923,3204,35000,35000,0
T12,50,10465,17441,45000,45000,0
T13,50,3560,5933,45000,45000,0
T14,50,3222,5369,50000,50000,0
T15,50,8083,13471,65000,65000,0
