Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,238,297,10000,10000,0
T1,100,689,861,10000,10000,0
T2,100,798,997,10000,10000,0
T3,100,1266,1582,15000,15000,0
T4,100,3138,3922,15000,15000,0
T5,100,3701,4626,15000,15000,0
T6,100,5910,7387,15000,15000,0
T7,100,564,705,20000,20000,0
T8,100,1112,1389,25000,25000,0
T9,100,1190,1487,25000,25000,0
T10,100,1355,1693,30000,30000,0
T11,100,1340,1675,30000,30000,0
T12,100,20023,25028,40000,40000,0
T13,100,1391,1738,50000,50000,0
T14,100,1270,1587,60000,60000,0
T15,100,4034,5042,75000,75000,0
